Property ID,Link,Address,Property Type,Sales,First Sale Type,First Sale Date,First Sale Price,Sales Count,Page Number
porsager-35-2620-albertslund-01650365__35_______,/adresse/porsager-35-2620-albertslund-01650365__35_______,Porsager 35,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Porsager 352620 Albertslund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7022012.0, ""Raw Price"": ""07-02-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-10-2003"", ""Raw Sale Date"": ""03-10-2003"", ""Price"": 1624000.0, ""Raw Price"": ""1.624.000""}]",Foreclosure,Tvangsauktion,7022012.0,2,13
strandvangen-3-2650-hvidovre-01678154___3_______,/adresse/strandvangen-3-2650-hvidovre-01678154___3_______,Strandvangen 3,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvangen 32650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 31012012.0, ""Raw Price"": ""31-01-2012""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""25-01-2005"", ""Raw Sale Date"": ""25-01-2005"", ""Price"": 501601.0, ""Raw Price"": ""501.601""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""26-11-2001"", ""Raw Sale Date"": ""26-11-2001"", ""Price"": 1149000.0, ""Raw Price"": ""1.149.000""}]",Foreclosure,Tvangsauktion,31012012.0,3,14
kaerbyvej-137-2610-roedovre-01750485_137_______,/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,Kærbyvej 137,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""K\u00e6rbyvej 1372610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 24012012.0, ""Raw Price"": ""24-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""11-06-2007"", ""Raw Sale Date"": ""11-06-2007"", ""Price"": 2900000.0, ""Raw Price"": ""2.900.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""11-06-2007"", ""Raw Sale Date"": ""11-06-2007"", ""Price"": 2900000.0, ""Raw Price"": ""2.900.000""}]",Foreclosure,Tvangsauktion,24012012.0,3,14
vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,/adresse/vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,"Vejlegårdsparken 12, 1. 16.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 12, 1. 16.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 23012012.0, ""Raw Price"": ""23-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""31-01-2006"", ""Raw Sale Date"": ""31-01-2006"", ""Price"": 949000.0, ""Raw Price"": ""949.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-01-2000"", ""Raw Sale Date"": ""03-01-2000"", ""Price"": 437077.0, ""Raw Price"": ""437.077""}]",Foreclosure,Tvangsauktion,23012012.0,3,14
jaegersborg-alle-137c-1-2820-gentofte-01570423137c__1____,/adresse/jaegersborg-alle-137c-1-2820-gentofte-01570423137c__1____,"Jægersborg Alle 137C, 1.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""J\u00e6gersborg Alle 137C, 1.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 18012012.0, ""Raw Price"": ""18-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""28-06-2001"", ""Raw Sale Date"": ""28-06-2001"", ""Price"": 3031918.0, ""Raw Price"": ""3.031.918""}]",Foreclosure,Tvangsauktion,18012012.0,2,14
bagsvaerd-hovedgade-99-2-j-2880-bagsvaerd-01590039__99__2___j,/adresse/bagsvaerd-hovedgade-99-2-j-2880-bagsvaerd-01590039__99__2___j,"Bagsværd Hovedgade 99, 2. j.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Bagsv\u00e6rd Hovedgade 99, 2. j.2880 Bagsv\u00e6rd"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 16012012.0, ""Raw Price"": ""16-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""19-03-2007"", ""Raw Sale Date"": ""19-03-2007"", ""Price"": 725000.0, ""Raw Price"": ""725.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""21-09-2002"", ""Raw Sale Date"": ""21-09-2002"", ""Price"": 661653.0, ""Raw Price"": ""661.653""}]",Foreclosure,Tvangsauktion,16012012.0,3,14
snogegaardsvej-8k-1-tv-2820-gentofte-01570761__8k__1__tv,/adresse/snogegaardsvej-8k-1-tv-2820-gentofte-01570761__8k__1__tv,"Snogegårdsvej 8K, 1. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Snogeg\u00e5rdsvej 8K, 1. tv.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 11012012.0, ""Raw Price"": ""11-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""30-01-2007"", ""Raw Sale Date"": ""30-01-2007"", ""Price"": 1490000.0, ""Raw Price"": ""1.490.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""26-09-1994"", ""Raw Sale Date"": ""26-09-1994"", ""Price"": 405000.0, ""Raw Price"": ""405.000""}]",Foreclosure,Tvangsauktion,11012012.0,3,14
brogaardsvej-69-0-tv-2820-gentofte-01570087__69_st__tv,/adresse/brogaardsvej-69-0-tv-2820-gentofte-01570087__69_st__tv,"Brogårdsvej 69, st. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Brog\u00e5rdsvej 69, st. tv.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10012012.0, ""Raw Price"": ""10-01-2012""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-12-2004"", ""Raw Sale Date"": ""06-12-2004"", ""Price"": 600000.0, ""Raw Price"": ""600.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""05-03-2001"", ""Raw Sale Date"": ""05-03-2001"", ""Price"": 439000.0, ""Raw Price"": ""439.000""}]",Foreclosure,Tvangsauktion,10012012.0,3,14
vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,/adresse/vejlebrovej-124-3-mf-2635-ishoej-01830850_124__3__mf,"Vejlebrovej 124, 3. mf.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejlebrovej 124, 3. mf.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 14122011.0, ""Raw Price"": ""14-12-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""23-10-2006"", ""Raw Sale Date"": ""23-10-2006"", ""Price"": 869005.0, ""Raw Price"": ""869.005""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""18-11-2002"", ""Raw Sale Date"": ""18-11-2002"", ""Price"": 469000.0, ""Raw Price"": ""469.000""}]",Foreclosure,Tvangsauktion,14122011.0,3,14
vejlegaardsparken-2-4-43-2665-vallensbaek-strand-01879267___2__4__43,/adresse/vejlegaardsparken-2-4-43-2665-vallensbaek-strand-01879267___2__4__43,"Vejlegårdsparken 2, 4. 43.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 2, 4. 43.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 13122011.0, ""Raw Price"": ""13-12-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-07-2002"", ""Raw Sale Date"": ""03-07-2002"", ""Price"": 725000.0, ""Raw Price"": ""725.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""30-08-2000"", ""Raw Sale Date"": ""30-08-2000"", ""Price"": 504124.0, ""Raw Price"": ""504.124""}]",Foreclosure,Tvangsauktion,13122011.0,3,14
eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,/adresse/eremitageparken-201-2-c-2800-kongens-lyngby-01730209_201__2___c,"Eremitageparken 201, 2. c.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Eremitageparken 201, 2. c.2800 Kongens Lyngby"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7122011.0, ""Raw Price"": ""07-12-2011""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""21-12-2006"", ""Raw Sale Date"": ""21-12-2006"", ""Price"": 1105000.0, ""Raw Price"": ""1.105.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""26-02-2005"", ""Raw Sale Date"": ""26-02-2005"", ""Price"": 1335000.0, ""Raw Price"": ""1.335.000""}]",Foreclosure,Tvangsauktion,7122011.0,3,14
lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,/adresse/lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,"Lyngbyvej 343D, st. mf.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lyngbyvej 343D, st. mf.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7122011.0, ""Raw Price"": ""07-12-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""04-02-2008"", ""Raw Sale Date"": ""04-02-2008"", ""Price"": 975000.0, ""Raw Price"": ""975.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""05-02-2007"", ""Raw Sale Date"": ""05-02-2007"", ""Price"": 975000.0, ""Raw Price"": ""975.000""}]",Foreclosure,Tvangsauktion,7122011.0,3,14
lystoftevej-18a-1-th-2800-kongens-lyngby-01730550_18a__1__th,/adresse/lystoftevej-18a-1-th-2800-kongens-lyngby-01730550_18a__1__th,"Lystoftevej 18A, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lystoftevej 18A, 1. th.2800 Kongens Lyngby"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7122011.0, ""Raw Price"": ""07-12-2011""}]",Foreclosure,Tvangsauktion,7122011.0,1,14
saven-c-1-1-2-2630-taastrup-01696694___1__1___2,/adresse/saven-c-1-1-2-2630-taastrup-01696694___1__1___2,"Saven C 1, 1. 2.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Saven C 1, 1. 2.2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 6122011.0, ""Raw Price"": ""06-12-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""15-11-2005"", ""Raw Sale Date"": ""15-11-2005"", ""Price"": 1895000.0, ""Raw Price"": ""1.895.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""07-11-2003"", ""Raw Sale Date"": ""07-11-2003"", ""Price"": 1322093.0, ""Raw Price"": ""1.322.093""}]",Foreclosure,Tvangsauktion,6122011.0,3,14
mosevej-23-2860-soeborg-01590577__23_______,/adresse/mosevej-23-2860-soeborg-01590577__23_______,Mosevej 23,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Mosevej 232860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 5122011.0, ""Raw Price"": ""05-12-2011""}]",Foreclosure,Tvangsauktion,5122011.0,1,14
taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,/adresse/taastrup-have-23-1-th-2630-taastrup-01698960__23__1__th,"Taastrup Have 23, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Taastrup Have 23, 1. th.2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 16112011.0, ""Raw Price"": ""16-11-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""19-10-2004"", ""Raw Sale Date"": ""19-10-2004"", ""Price"": 925000.0, ""Raw Price"": ""925.000""}]",Foreclosure,Tvangsauktion,16112011.0,2,14
vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,/adresse/vejlebrovej-60-1-tv-2635-ishoej-01830850__60__1__tv,"Vejlebrovej 60, 1. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejlebrovej 60, 1. tv.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 14112011.0, ""Raw Price"": ""14-11-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-05-2006"", ""Raw Sale Date"": ""03-05-2006"", ""Price"": 1578623.0, ""Raw Price"": ""1.578.623""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""26-11-2002"", ""Raw Sale Date"": ""26-11-2002"", ""Price"": 860000.0, ""Raw Price"": ""860.000""}]",Foreclosure,Tvangsauktion,14112011.0,3,14
prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,/adresse/prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,"Prinsesse Alexandrines Alle 18, 2. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Prinsesse Alexandrines Alle 18, 2. th.2920 Charlottenlund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10112011.0, ""Raw Price"": ""10-11-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""05-12-2005"", ""Raw Sale Date"": ""05-12-2005"", ""Price"": 1995000.0, ""Raw Price"": ""1.995.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-01-2004"", ""Raw Sale Date"": ""08-01-2004"", ""Price"": 1250000.0, ""Raw Price"": ""1.250.000""}]",Foreclosure,Tvangsauktion,10112011.0,3,14
strandvejen-141-2-th-2900-hellerup-01570802_141__2__th,/adresse/strandvejen-141-2-th-2900-hellerup-01570802_141__2__th,"Strandvejen 141, 2. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvejen 141, 2. th.2900 Hellerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 9112011.0, ""Raw Price"": ""09-11-2011""}]",Foreclosure,Tvangsauktion,9112011.0,1,14
strandvejen-141-1-th-2900-hellerup-01570802_141__1__th,/adresse/strandvejen-141-1-th-2900-hellerup-01570802_141__1__th,"Strandvejen 141, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvejen 141, 1. th.2900 Hellerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 9112011.0, ""Raw Price"": ""09-11-2011""}]",Foreclosure,Tvangsauktion,9112011.0,1,14
henningsens-alle-4b-1-2900-hellerup-01570337__4b__1____,/adresse/henningsens-alle-4b-1-2900-hellerup-01570337__4b__1____,"Henningsens Alle 4B, 1.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Henningsens Alle 4B, 1.2900 Hellerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 9112011.0, ""Raw Price"": ""09-11-2011""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""13-01-2006"", ""Raw Sale Date"": ""13-01-2006"", ""Price"": 2044680.0, ""Raw Price"": ""2.044.680""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""28-06-2000"", ""Raw Sale Date"": ""28-06-2000"", ""Price"": 2242000.0, ""Raw Price"": ""2.242.000""}]",Foreclosure,Tvangsauktion,9112011.0,3,14
strandvejen-141-2-tv-2900-hellerup-01570802_141__2__tv,/adresse/strandvejen-141-2-tv-2900-hellerup-01570802_141__2__tv,"Strandvejen 141, 2. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvejen 141, 2. tv.2900 Hellerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 9112011.0, ""Raw Price"": ""09-11-2011""}]",Foreclosure,Tvangsauktion,9112011.0,1,15
vejlegaardsparken-14-3-34-2665-vallensbaek-strand-01879267__14__3__34,/adresse/vejlegaardsparken-14-3-34-2665-vallensbaek-strand-01879267__14__3__34,"Vejlegårdsparken 14, 3. 34.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 14, 3. 34.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7112011.0, ""Raw Price"": ""07-11-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""05-01-2006"", ""Raw Sale Date"": ""05-01-2006"", ""Price"": 1595000.0, ""Raw Price"": ""1.595.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""23-02-2004"", ""Raw Sale Date"": ""23-02-2004"", ""Price"": 1095000.0, ""Raw Price"": ""1.095.000""}]",Foreclosure,Tvangsauktion,7112011.0,3,15
egebjergvej-57a-2750-ballerup-01510093_57a_______,/adresse/egebjergvej-57a-2750-ballerup-01510093_57a_______,Egebjergvej 57A,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Egebjergvej 57A2750 Ballerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 5112011.0, ""Raw Price"": ""05-11-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""16-06-2004"", ""Raw Sale Date"": ""16-06-2004"", ""Price"": 2875000.0, ""Raw Price"": ""2.875.000""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""14-10-1998"", ""Raw Sale Date"": ""14-10-1998"", ""Price"": 2317000.0, ""Raw Price"": ""2.317.000""}]",Foreclosure,Tvangsauktion,5112011.0,3,15
m-bechs-alle-168-2650-hvidovre-01675585_168_______,/adresse/m-bechs-alle-168-2650-hvidovre-01675585_168_______,M Bechs Alle 168,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""M Bechs Alle 1682650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26102011.0, ""Raw Price"": ""26-10-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""28-07-2008"", ""Raw Sale Date"": ""28-07-2008"", ""Price"": 2575000.0, ""Raw Price"": ""2.575.000""}]",Foreclosure,Tvangsauktion,26102011.0,2,15
virumvej-28-1-2-2830-virum-01730873__28__1___2,/adresse/virumvej-28-1-2-2830-virum-01730873__28__1___2,"Virumvej 28, 1. 2.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Virumvej 28, 1. 2.2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26102011.0, ""Raw Price"": ""26-10-2011""}]",Foreclosure,Tvangsauktion,26102011.0,1,15
virumvej-28-0-5-2830-virum-01730873__28_st___5,/adresse/virumvej-28-0-5-2830-virum-01730873__28_st___5,"Virumvej 28, st. 5.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Virumvej 28, st. 5.2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26102011.0, ""Raw Price"": ""26-10-2011""}]",Foreclosure,Tvangsauktion,26102011.0,1,15
virumvej-28-0-4-2830-virum-01730873__28_st___4,/adresse/virumvej-28-0-4-2830-virum-01730873__28_st___4,"Virumvej 28, st. 4.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Virumvej 28, st. 4.2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26102011.0, ""Raw Price"": ""26-10-2011""}]",Foreclosure,Tvangsauktion,26102011.0,1,15
virumvej-28-0-1-2830-virum-01730873__28_st___1,/adresse/virumvej-28-0-1-2830-virum-01730873__28_st___1,"Virumvej 28, st. 1.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Virumvej 28, st. 1.2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26102011.0, ""Raw Price"": ""26-10-2011""}]",Foreclosure,Tvangsauktion,26102011.0,1,15
roedovre-parkvej-315-2-2610-roedovre-01750702_315__2____,/adresse/roedovre-parkvej-315-2-2610-roedovre-01750702_315__2____,"Rødovre Parkvej 315, 2.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""R\u00f8dovre Parkvej 315, 2.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 24102011.0, ""Raw Price"": ""24-10-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""26-05-2006"", ""Raw Sale Date"": ""26-05-2006"", ""Price"": 1166482.0, ""Raw Price"": ""1.166.482""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""31-08-1997"", ""Raw Sale Date"": ""31-08-1997"", ""Price"": 247300.0, ""Raw Price"": ""247.300""}]",Foreclosure,Tvangsauktion,24102011.0,3,15
hedekaeret-51-2-1-2640-hedehusene-01692652__51__2___1,/adresse/hedekaeret-51-2-1-2640-hedehusene-01692652__51__2___1,"Hedekæret 51, 2. 1.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Hedek\u00e6ret 51, 2. 1.2640 Hedehusene"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 11102011.0, ""Raw Price"": ""11-10-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""10-05-2006"", ""Raw Sale Date"": ""10-05-2006"", ""Price"": 929000.0, ""Raw Price"": ""929.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""20-09-2002"", ""Raw Sale Date"": ""20-09-2002"", ""Price"": 570000.0, ""Raw Price"": ""570.000""}]",Foreclosure,Tvangsauktion,11102011.0,3,15
vejlegaardsparken-66-2-th-2665-vallensbaek-strand-01879267__66__2__th,/adresse/vejlegaardsparken-66-2-th-2665-vallensbaek-strand-01879267__66__2__th,"Vejlegårdsparken 66, 2. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 66, 2. th.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10102011.0, ""Raw Price"": ""10-10-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""10-10-2008"", ""Raw Sale Date"": ""10-10-2008"", ""Price"": 1375000.0, ""Raw Price"": ""1.375.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-03-2006"", ""Raw Sale Date"": ""06-03-2006"", ""Price"": 1710000.0, ""Raw Price"": ""1.710.000""}]",Foreclosure,Tvangsauktion,10102011.0,3,15
brandholms-alle-22h-1-2-2610-roedovre-01750085_22h__1___2,/adresse/brandholms-alle-22h-1-2-2610-roedovre-01750085_22h__1___2,"Brandholms Alle 22H, 1. 2.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Brandholms Alle 22H, 1. 2.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 3102011.0, ""Raw Price"": ""03-10-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-10-2002"", ""Raw Sale Date"": ""03-10-2002"", ""Price"": 715000.0, ""Raw Price"": ""715.000""}]",Foreclosure,Tvangsauktion,3102011.0,2,15
vigerslev-alle-362-2650-hvidovre-01679379_362_______,/adresse/vigerslev-alle-362-2650-hvidovre-01679379_362_______,Vigerslev Alle 362,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vigerslev Alle 3622650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 21092011.0, ""Raw Price"": ""21-09-2011""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""09-09-1996"", ""Raw Sale Date"": ""09-09-1996"", ""Price"": 675000.0, ""Raw Price"": ""675.000""}]",Foreclosure,Tvangsauktion,21092011.0,2,15
